type_i,type_j,sci,covariance,diagonal
3,86,2473.8720703125,0.002449830651382596,False
3,87,5197.025390625,0.0002607781528517554,False
3,88,1838.30859375,0.002336750395435262,False
3,89,4197.84716796875,0.0026129477571333105,False
3,90,2058.276611328125,0.0017866923069872753,False
3,91,4969.1123046875,0.0007462684845528278,False
3,92,2129.855712890625,0.0025107531507245007,False
3,93,0.0,0.000415572265646175,False
3,94,3157.185302734375,0.0012027805243480009,False
3,95,3572.402099609375,0.0007022166781554185,False
3,96,2123.802978515625,0.002610098178231427,False
3,97,2484.717041015625,0.0024183529930070563,False
3,98,3522.83203125,0.0010331510271844623,False
3,99,3128.44970703125,0.002587742138328003,False
4,4,922535.8125,0.004900000000000001,True
4,5,6164.8701171875,0.0016497695369577846,False
4,6,37312.296875,0.0029820290145583105,False
4,7,9988.767578125,0.0005893864231554095,False
4,8,3939.6650390625,0.001598890267149319,False
4,9,28982.587890625,0.002180182978771001,False
4,10,2237.49658203125,0.0026618272664183044,False
4,11,9134.51171875,0.0013311593183481798,False
4,12,7717.39599609375,0.0014058907925266692,False
4,13,9159.6767578125,0.0017218406734213672,False
4,14,2823.2431640625,0.0007140669689161835,False
4,15,16249.7783203125,0.0027244717239567344,False
4,16,3214.779296875,0.0029464860218747935,False
4,17,8381.451171875,0.0021753942706151607,False
4,18,10985.849609375,0.0007750894865642464,False
4,19,3087.350830078125,0.0011436802806264774,False
4,20,6763.3759765625,0.002000111883840288,False
4,21,15764.0703125,0.0029508417387063956,False
4,22,3234.706787109375,0.00164707406438387,False
4,23,4358.44189453125,0.002623166763489179,False
4,24,17269.005859375,0.0018431485975533178,False
4,25,6772.76904296875,0.0003429422394272978,False
4,26,3294.796142578125,0.0017994829674617752,False
4,27,5040.931640625,0.0013332259976877063,False
4,28,5133.794921875,0.001435105284107393,False
4,29,4969.90380859375,0.0014844177980981102,False
4,30,7049.56201171875,0.001593167916614173,False
4,31,4542.52294921875,0.0008739971283030233,False
4,32,3687.418212890625,0.0004784657497682002,False
4,33,1543.7264404296875,0.001389146253042887,False
4,34,3071.003662109375,0.0017295586276069629,False
4,35,2094.32568359375,0.0014154184384965619,False
4,36,3236.7529296875,0.0013644162169556661,False
4,37,21220.62890625,0.0023362566125257273,False
4,38,2940.95849609375,0.002134373762661036,False
4,39,4605.37158203125,0.001480515780208222,False
4,40,10815.525390625,0.0024309099914992895,False
4,41,18134.677734375,0.0011086477981180813,False
4,42,3820.089111328125,0.0011804468196940914,False
4,43,9562.16015625,0.0018589235230687584,False
4,44,8660.470703125,0.002651214802247316,False
4,45,3822.511962890625,0.0024069208514665703,False
4,46,14882.4384765625,0.0021628941103903673,False
4,47,7802.17041015625,0.0015626695199508483,False
4,48,2464.060302734375,0.0011486151392176751,False
4,49,5417.73095703125,0.0008371970983524358,False
4,50,10354.025390625,0.0012600754380045365,False
4,51,11219.640625,6.411988605479524e-05,False
